DRESDEN/chinesecheckers6;TUPLE_PROVER;1;true;;30000;10517;178
BASE/ghostMaze2p;TUPLE_PROVER;1;true;;30000;41341;854
DRESDEN/sat_test_20v_91c;TUPLE_PROVER;1;true;;30000;12182;609
BASE/gt_prisoner;TUPLE_PROVER;1;true;;30000;99436;4971
DRESDEN/pancakes88;TUPLE_PROVER;1;true;;30000;178102;4453
STANFORD/pentago;TUPLE_PROVER;1;true;;30004;7727;143
BASE/colonelBlottoVariant2;TUPLE_PROVER;1;true;;30000;93227;18719
DRESDEN/statespacelarge;TUPLE_PROVER;1;true;;30000;19755;1411
BASE/breakthroughWalls;TUPLE_PROVER;1;true;;30001;7920;122
BASE/point_grab;TUPLE_PROVER;1;true;;30000;187887;6262
BASE/amazonsSuicide;TUPLE_PROVER;1;true;;31053;14;0
BASE/majorities;TUPLE_PROVER;1;true;;30002;2950;55
DRESDEN/connect4;TUPLE_PROVER;1;true;;30001;5722;276
DRESDEN/breakthroughsuicide;TUPLE_PROVER;1;true;;30001;7962;123
BASE/blocks2player;TUPLE_PROVER;1;true;;30000;109282;6071
STANFORD/3puzzle;TUPLE_PROVER;1;true;;30000;120879;20146
DRESDEN/chinesecheckers3;TUPLE_PROVER;1;true;;30000;15248;283
BASE/othello-comp2007;TUPLE_PROVER;1;true;;30207;84;1
DRESDEN/backgammon;TUPLE_PROVER;1;true;;30004;3898;22
DRESDEN/oisters_farm;TUPLE_PROVER;1;true;;30000;117786;2403
BASE/snakeParallel;TUPLE_PROVER;1;true;;30000;41357;8995
BASE/factoringMutuallyAssuredDestruction;TUPLE_PROVER;1;true;;30000;53700;2685
DRESDEN/kalaha_2009;TUPLE_PROVER;1;true;;30000;32326;389
DRESDEN/nim4;TUPLE_PROVER;1;true;;30000;91962;6866
DRESDEN/quarto;TUPLE_PROVER;1;true;;30000;19398;825
DRESDEN/battlesnakes1509;TUPLE_PROVER;1;true;;30000;10584;250
DRESDEN/connect5;TUPLE_PROVER;1;true;;30005;5111;110
STANFORD/8puzzle;TUPLE_PROVER;1;true;;30000;66716;1111
DRESDEN/statespacemedium;TUPLE_PROVER;1;true;;30000;58380;6486
BASE/asteroidsSerial;TUPLE_PROVER;1;true;;30000;49895;534
DRESDEN/chinesecheckers4;TUPLE_PROVER;1;true;;30000;8482;147
DRESDEN/othello-cornercontrol;TUPLE_PROVER;1;true;;30286;149;3
BASE/3pConnectFour;TUPLE_PROVER;1;true;;30003;7729;220
BASE/sum15;TUPLE_PROVER;1;true;;30000;51774;6791
BASE/checkers-mustjump-torus;TUPLE_PROVER;1;true;;30012;1744;40
DRESDEN/quartosuicide;TUPLE_PROVER;1;true;;30000;18185;779
BASE/survival;TUPLE_PROVER;1;true;;30000;318500;272960
DRESDEN/tpeg;TUPLE_PROVER;1;true;;30000;8788;717
DRESDEN/catcha_mouse;TUPLE_PROVER;1;true;;30001;13073;992
DRESDEN/tictactoe_orthogonal;TUPLE_PROVER;1;true;;30000;56135;7012
DRESDEN/twisty-passages;TUPLE_PROVER;1;true;;30000;26220;131
BASE/colonelBlotto;TUPLE_PROVER;1;true;;30000;22837;4567
BASE/tictactoe-init1;TUPLE_PROVER;1;true;;30000;49915;14257
BASE/wargame02;TUPLE_PROVER;1;true;;30004;5206;1712
BASE/tictactoe_3player;TUPLE_PROVER;1;true;;30000;11778;578
STANFORD/trifecta;TUPLE_PROVER;1;true;;30000;49189;6451
BASE/tictactoe_3d_small_2player;TUPLE_PROVER;1;true;;30003;7707;616
BASE/checkersTorusNoKings;TUPLE_PROVER;1;true;;30003;9009;148
DRESDEN/connectfoursuicide;TUPLE_PROVER;1;true;;30001;12985;583
DRESDEN/endgame;TUPLE_PROVER;1;true;;30004;4419;315
BASE/snake_2009_big;TUPLE_PROVER;1;true;;30004;6928;399
BASE/tictactoe_3d_small_6player;TUPLE_PROVER;1;true;;30001;6161;170
DRESDEN/3qbf-5cnf-20var-40cl.0.qdimacs;TUPLE_PROVER;1;true;;30001;14904;254
BASE/breakthroughHoles;TUPLE_PROVER;1;true;;30002;7633;122
DRESDEN/chinesecheckers1;TUPLE_PROVER;1;true;;30001;20674;726
DRESDEN/ggp-course2013_michal13;TUPLE_PROVER;1;true;;30329;71;2
BASE/hanoi7_bugfix;TUPLE_PROVER;1;true;;30000;85776;675
BASE/cephalopodMicro;TUPLE_PROVER;1;true;;30065;343;7
BASE/wargame01;TUPLE_PROVER;1;true;;30001;9811;999
BASE/blobwars;TUPLE_PROVER;1;true;;30006;4144;103
DRESDEN/troublemaker01;TUPLE_PROVER;1;true;;30000;257479;85975
BASE/othelloSuicide;TUPLE_PROVER;1;true;;30376;86;1
DRESDEN/chickentoetictac;TUPLE_PROVER;1;true;;30000;66645;9398
BASE/kalaha5x2x3;TUPLE_PROVER;1;true;;30000;34400;351
DRESDEN/tictactoex9;TUPLE_PROVER;1;true;;30007;5318;183
BASE/breakthroughSmallHoles;TUPLE_PROVER;1;true;;30002;9996;378
DRESDEN/chinesecheckers2;TUPLE_PROVER;1;true;;30000;16747;446
DRESDEN/sat_test_20v_91c_version2;TUPLE_PROVER;1;true;;30000;13471;673
DRESDEN/3pffa;TUPLE_PROVER;1;true;;30000;19845;661
BASE/ruleDepthExponential;TUPLE_PROVER;1;true;;43648;1362;687
STANFORD/knightstour;TUPLE_PROVER;1;true;;30000;179974;37002
STANFORD/chinook;TUPLE_PROVER;1;true;;30003;7228;180
DRESDEN/golden_rectangle;TUPLE_PROVER;1;true;;30006;2241;76
BASE/brawl;TUPLE_PROVER;1;true;;30007;1171;117
STANFORD/tictactoe;TUPLE_PROVER;1;true;;30000;49121;6455
DRESDEN/battlebrushes;TUPLE_PROVER;1;true;;30307;532;28
DRESDEN/double_tictactoe_dengji;TUPLE_PROVER;1;true;;30001;27261;1912
DRESDEN/troublemaker02;TUPLE_PROVER;1;true;;30000;245990;82075
DRESDEN/3qbf-5cnf-20var-40cl.2.qdimacs.SAT;TUPLE_PROVER;1;true;;30000;15478;264
BASE/double_tictactoe_dengji;TUPLE_PROVER;1;true;;30000;27381;1930
STANFORD/untwistycorridor;TUPLE_PROVER;1;true;;30000;280357;40051
BASE/ticTacToeLarge;TUPLE_PROVER;1;true;;30001;22624;957
BASE/cubicup;TUPLE_PROVER;1;true;;30015;3021;53
DRESDEN/Goldrush;TUPLE_PROVER;1;true;;30000;16602;2170
BASE/2pttc;TUPLE_PROVER;1;true;;30000;17505;627
DRESDEN/roshambo2;TUPLE_PROVER;1;true;;30000;172751;20326
DRESDEN/logistics;TUPLE_PROVER;1;true;;30000;24286;485
BASE/guess;TUPLE_PROVER;1;true;;30001;22871;2561
BASE/amazonsTorus;TUPLE_PROVER;1;false;Test process timed out after 240 seconds;0;0;0
DRESDEN/buttons;TUPLE_PROVER;1;true;;30000;227741;37956
STANFORD/skirmish;TUPLE_PROVER;1;true;;30012;566;5
BASE/amazons_10x10;TUPLE_PROVER;1;true;;30001;4429;32
BASE/tictactoex9;TUPLE_PROVER;1;true;;30000;5305;174
BASE/checkersSmall;TUPLE_PROVER;1;true;;30003;6014;64
BASE/skirmishZeroSum;TUPLE_PROVER;1;true;;30005;3134;31
DRESDEN/CatchMeIfYouCanTest;TUPLE_PROVER;1;true;;30000;91522;2681
BASE/chickentoetictac;TUPLE_PROVER;1;true;;30000;66541;9394
DRESDEN/crossers3;TUPLE_PROVER;1;true;;30001;15054;1128
DRESDEN/tictictoe;TUPLE_PROVER;1;true;;30000;36413;7276
BASE/withConviction;TUPLE_PROVER;1;true;;30002;9518;380
BASE/pawnToQueen;TUPLE_PROVER;1;true;;30019;388;29
BASE/amazonsSuicide_10x10;TUPLE_PROVER;1;true;;30002;4545;32
BASE/amazons_8x8;TUPLE_PROVER;1;true;;30003;6036;67
STANFORD/triplesukoshi;TUPLE_PROVER;1;true;;30002;7600;1085
DRESDEN/chinesecheckers6-simultaneous;TUPLE_PROVER;1;true;;30003;4144;184
BASE/gt_two_thirds_4p;TUPLE_PROVER;1;false;Exception of type NullPointerException;0;0;0
DRESDEN/bidding-tictactoe_10coins;TUPLE_PROVER;1;true;;30000;35953;2438
