BASE/snake_2008;TUPLE_PROVER;1;true;;30000;2378086;147872
DRESDEN/nim2;TUPLE_PROVER;1;true;;30000;7890468;890895
DRESDEN/mummymaze2p-comp2007;TUPLE_PROVER;1;true;;30000;2991137;63676
DRESDEN/vacuumcleaner_random;TUPLE_PROVER;1;true;;30000;3685521;614892
BASE/tron_10x10;TUPLE_PROVER;1;true;;30000;3304861;1101787
BASE/blockerSerial;TUPLE_PROVER;1;true;;30000;2359805;149520
DRESDEN/pawntoqueen;TUPLE_PROVER;1;true;;30000;59329;4482
DRESDEN/gt_ultimatum;TUPLE_PROVER;1;true;;30000;11876124;593806
DRESDEN/circlesolitaire;TUPLE_PROVER;1;true;;30000;8869289;861228
BASE/duplicateStateLarge;TUPLE_PROVER;1;true;;30000;3353443;239531
BASE/coins_atomic;TUPLE_PROVER;1;true;;30000;1268307;507166
DRESDEN/lightsout2;TUPLE_PROVER;1;true;;30000;2816744;140837
BASE/pearls;TUPLE_PROVER;1;true;;30000;35063336;3187576
BASE/god;TUPLE_PROVER;1;true;;30000;169579;7865
BASE/tictactoe_3d_2player;TUPLE_PROVER;1;true;;30000;328001;9215
DRESDEN/tictactoeparallel;TUPLE_PROVER;1;true;;30000;1528950;221137
BASE/checkers-cylinder-mustjump;TUPLE_PROVER;1;true;;30000;291321;6568
DRESDEN/chinesecheckers6;TUPLE_PROVER;1;true;;30000;1044048;17701
BASE/ghostMaze2p;TUPLE_PROVER;1;true;;30000;3831929;79181
DRESDEN/sat_test_20v_91c;TUPLE_PROVER;1;true;;30000;498552;24927
BASE/gt_prisoner;TUPLE_PROVER;1;true;;30000;15764349;788217
DRESDEN/pancakes88;TUPLE_PROVER;1;true;;30000;29325487;733206
STANFORD/pentago;TUPLE_PROVER;1;true;;30000;719053;13105
BASE/colonelBlottoVariant2;TUPLE_PROVER;1;true;;30000;7148196;1431591
DRESDEN/statespacelarge;TUPLE_PROVER;1;true;;30000;8240920;588637
BASE/breakthroughWalls;TUPLE_PROVER;1;true;;30000;1315289;20385
BASE/point_grab;TUPLE_PROVER;1;true;;30000;15289275;509642
BASE/amazonsSuicide;TUPLE_PROVER;1;true;;30000;16567;235
BASE/majorities;TUPLE_PROVER;1;true;;30000;739963;13968
DRESDEN/connect4;TUPLE_PROVER;1;true;;30000;608065;28664
DRESDEN/breakthroughsuicide;TUPLE_PROVER;1;true;;30000;1358803;21119
BASE/blocks2player;TUPLE_PROVER;1;true;;30000;9969243;553855
STANFORD/3puzzle;TUPLE_PROVER;1;true;;30000;11205429;1867571
DRESDEN/chinesecheckers3;TUPLE_PROVER;1;true;;30000;1266518;23368
BASE/othello-comp2007;TUPLE_PROVER;1;true;;30001;19886;328
DRESDEN/backgammon;TUPLE_PROVER;1;true;;30000;648842;3724
DRESDEN/oisters_farm;TUPLE_PROVER;1;true;;30000;13619006;277952
BASE/snakeParallel;TUPLE_PROVER;1;true;;30000;4759459;1030773
BASE/factoringMutuallyAssuredDestruction;TUPLE_PROVER;1;true;;30000;5335041;266752
DRESDEN/kalaha_2009;TUPLE_PROVER;1;true;;30000;2895892;34629
DRESDEN/nim4;TUPLE_PROVER;1;true;;30000;5515550;411723
DRESDEN/quarto;TUPLE_PROVER;1;true;;30000;1597768;68535
DRESDEN/battlesnakes1509;TUPLE_PROVER;1;true;;30000;1615109;37969
DRESDEN/connect5;TUPLE_PROVER;1;true;;30000;545510;11874
STANFORD/8puzzle;TUPLE_PROVER;1;true;;30000;3176982;52949
DRESDEN/statespacemedium;TUPLE_PROVER;1;true;;30000;14062387;1562487
BASE/asteroidsSerial;TUPLE_PROVER;1;true;;30000;8980438;96772
DRESDEN/chinesecheckers4;TUPLE_PROVER;1;true;;30000;768595;13317
DRESDEN/othello-cornercontrol;TUPLE_PROVER;1;true;;30000;11894;268
BASE/3pConnectFour;TUPLE_PROVER;1;true;;30000;1331332;38029
BASE/sum15;TUPLE_PROVER;1;true;;30000;4978158;652798
BASE/checkers-mustjump-torus;TUPLE_PROVER;1;true;;30000;277724;6364
