BASE/checkersTiny/Lr48cg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1337805;21807
DRESDEN/sat_test_20v_91c/dK7nVw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;8395856;419792
BASE/chineseCheckers1/gqtwHw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;13403544;472816
BASE/nonogram_10x10_1/0Xc62g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2120978;84025
BASE/toetictac/mTThmg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6530832;856394
DRESDEN/checkers-suicide-cylinder-mustjump/L2BYWg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;IllegalArgumentException: Cartesian product too large, must have size at most Integer.MAX_VALUE;0;0;0
DRESDEN/logistics/fPru1Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1268185;25363
BASE/ruleDepthLinear/OUBJpQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;10616700;5306485
DRESDEN/Zhadu/9zpQ5w;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;778920;20892
DRESDEN/connectfoursuicide/M9CNQg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7692551;344479
BASE/checkersTorus/2vm1EQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;790878;13397
DRESDEN/endgame/IJhh3Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;227245;16231
BASE/nim3/1OwUqw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3151309;237635
DRESDEN/ggp-course2013_jordi/9QI6Kw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1357650;42172
STANFORD/dualhunter/1rPZjQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1593071;113790
BASE/asteroids/BKCmPQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6357322;136933
BASE/golden_rectangle/_nYzfw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2264808;76233
BASE/eotcitcit/V_9_bg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3102309;617802
DRESDEN/blobwars/ZaMluQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;199064;4978
BASE/connectFour/WAIKTw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7536401;337470
BASE/2pffa/6oHijA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1787099;59569
BASE/pawnWhopping/Ypc_6Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3221287;94052
DRESDEN/nim1/M9BALA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6784417;988019
DRESDEN/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5364618;1508928
BASE/withConviction/3Xm54A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3456387;138255
BASE/factoringGeorgeForman/HGRorQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;27087501;568524
BASE/ticTacToeLargeSuicide/727_8g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7822620;329791
BASE/switches/tPUoCg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;11475006;11475006
BASE/blocker/dIWtxg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;11099098;1406948
DRESDEN/tictactoelargesuicide/6J4DeA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7984008;336574
BASE/crissrace/ERWGDA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;857646;19224
BASE/blobwars/0XT15Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;170430;4260
DRESDEN/lightsout/XgLpzQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5671340;283567
BASE/amazonsSuicide_10x10/XIbQkg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;396829;2912
BASE/cubicup_3player/e2yA_g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1619454;19279
STANFORD/multipletictactoe/_bkafQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2464010;137295
STANFORD/jointbuttonsandlights/qAKuIQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;10029832;1740017
DRESDEN/small_dominion/yB5GJA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
BASE/firefighter/WJmoPw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;27666001;625876
BASE/majorities/ibJzSQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2909121;54914
DRESDEN/snake_2009/zIYLVw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1046039;65260
DRESDEN/pawn_whopping_corrected/7Ov0jQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3217448;93928
STANFORD/tictactoe/ss1kyQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6822732;894807
DRESDEN/Goldrush/VeWczQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1614570;213919
DRESDEN/chinesecheckers1/Y-ftaA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1454837;51191
DRESDEN/pentago_2008/hLjVpQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3042604;55597
BASE/ruleDepthExponential/UamhHQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7963;3960
DRESDEN/skirmish3/3LU8Nw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;209003;5225
DRESDEN/vacuumcleaner_random_big/DwzFaQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
DRESDEN/Travelers-Dilemma/PvZwYw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30003;5365;536
DRESDEN/connect4/T0-rHQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2257917;106144
DRESDEN/tictactoelarge/IwXcbg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;8293269;349689
DRESDEN/minichess-evilconjuncts/th24Tw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1362938;154191
DRESDEN/nim2/z5_exA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5209373;588192
STANFORD/3puzzle/41ibjA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6101989;1016998
BASE/ticTacHeaven/18n58A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1579600;68199
BASE/hexPie/48CH6Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30001;240878;3383
DRESDEN/twisty-passages/j7NPyg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;4504271;22634
DRESDEN/bidding-tictactoe_10coins/mu5VhQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1286861;87180
BASE/maze/cCX3qQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;15891163;1809575
BASE/connect4/50bOyw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2185883;102540
DRESDEN/vacuumcleaner_random/_6AGDA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;243403;40328
STANFORD/knightstour/cEwgNA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;9894779;2036763
BASE/laikLee_hex/zbyscQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
STANFORD/tictactoe7/-bE9-A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6893817;1243603
BASE/sudokuGrade1/tDRNRw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;324231;9151
BASE/sudokuGrade6E/ihYFZA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;284643;6075
DRESDEN/frogs_and_toads/GjchhQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;643048;5543
BASE/skirmishHoles/AUCxCA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;115857;1170
DRESDEN/tictactoe/BTTzPw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5957258;781161
DRESDEN/vacuumcleaner_obstacles_1/CqS-7A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;215223;36018
